sku;attribute_set_code;product_type;categories;categories_store_name;categories_position;category_ids;product_websites;name;description;short_description;weight;product_online;tax_class_name;visibility;price;special_price;special_price_from_date;special_price_to_date;url_key;meta_title;meta_keywords;meta_description;base_image;base_image_label;small_image;small_image_label;thumbnail_image;thumbnail_image_label;swatch_image;swatch_image_label;created_at;updated_at;display_product_options_in;map_price;msrp_price;map_enabled;gift_message_available;custom_design;custom_design_from;custom_design_to;custom_layout_update;page_layout;product_options_container;msrp_display_actual_price_type;country_of_manufacture;qty;out_of_stock_qty;use_config_min_qty;is_qty_decimal;allow_backorders;use_config_backorders;min_cart_qty;use_config_min_sale_qty;max_cart_qty;use_config_max_sale_qty;is_in_stock;notify_on_stock_below;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;website_id;related_skus;related_position;crosssell_skus;crosssell_position;upsell_skus;upsell_position;additional_images;additional_image_labels;hide_from_product_page;custom_options;additional_attributes;parent_sku;parent_url;advanced_is_featured;advanced_is_new;advanced_is_trending;amasty_preorder_cart_label;amasty_preorder_note;aw_sbp_bundle_product_type;color;contenance;cost;custom_layout;custom_layout_update_file;disable_grid_table_view;enable_cpwd;end_date_in_stock;estimated_delivery;free_shipping_returns;gallery;nc_gamme;hover;is_pack;label;links_exist;links_purchased_separately;links_title;manufacturer;nc_marque;mp_gridview;mwishlist_sku;nc_pays;price_type;price_view;product_sizechart;quickorder_sku;rating;samples_title;saveur;shipment_type;sku_type;url_path;weight_type;wee_tax_variations;bundle_price_type;bundle_sku_type;bundle_price_view;bundle_weight_type;bundle_values;bundle_shipment_type;associated_skus;configurable_variations;configurable_variation_labels;video_url;tier_prices;downloadable_links;downloadable_samples
#REF6460;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire;Default Category/Ventes flash";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire;Default Category/Ventes flash";"Default Category/DIY/Concentrés=-57;Default Category/DIY/Concentrés/MALAISIE/Chill Pill=-19;Default Category/DIY/Concentrés/MALAISIE=-22;Default Category/DIY=1134;Default Category/DIY/Boosters=-14;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides=-25;Default Category/Marques/Aspire=98;Default Category/Ventes flash=84";4,12,11,3,15,14,207,214;base;Concentré Blue Galaxy - Space Apple 10ml - Chill Pill;;<p><span>Essayez </span><em>Space Apple</em><span>, il vous mènera dans un voyage sans fin à travers l'omnivers grâce à ses arômes et </span><strong>pomme</strong><span>, </span><strong>poire</strong><span> et ses touches subtiles de </span><strong>citron vert</strong><span> et de </span><strong>fruit du dragon</strong><span> !</span></p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;concentre-blue-galaxy-space-apple-10ml-chill-pill-ref6460;;;;/_/i/_i_m_img_p_1_7_9_2_8_17928.jpg;;/_/i/_i_m_img_p_1_7_9_2_8_17928.jpg;;/_/i/_i_m_img_p_1_7_9_2_8_17928.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_7_9_2_8_17928.jpg;;;;advanced_is_new=No,contenance=,end_date_in_stock=31/07/2024 02:00,gamme=Juice Heroes,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;31/07/2024 02:00;;;;Juice Heroes;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6461;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire;Default Category/Ventes flash";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire;Default Category/Ventes flash";"Default Category/DIY/Concentrés=-58;Default Category/DIY/Concentrés/MALAISIE/Chill Pill=-20;Default Category/DIY/Concentrés/MALAISIE=-23;Default Category/DIY=1133;Default Category/DIY/Boosters=-15;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides=-26;Default Category/Marques/Aspire=99;Default Category/Ventes flash=85";4,12,11,3,15,14,207,214;base;Concentré Mind Blaster - Furious Grape 10ml - Chill Pill;;"<p><span class=""tlid-translation translation"" xml:lang=""fr"" lang=""fr"">Des <strong>raisins</strong> furieux et féroces sont la clé de vos idées ingénieuses...</span></p>
<p>De délicieux <strong>bonbons</strong> au <strong>raisin sucré</strong>, un mélange de <strong>raisin noir</strong> et <strong>vert</strong>... sans oublier quelques <strong>bonbons gélifiés</strong> au <strong>citron vert</strong> !</p>";1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;concentre-mind-blaster-furious-grape-10ml-chill-pill-ref6461;;;;/_/i/_i_m_img_p_1_7_9_2_9_17929.jpg;;/_/i/_i_m_img_p_1_7_9_2_9_17929.jpg;;/_/i/_i_m_img_p_1_7_9_2_9_17929.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_7_9_2_9_17929.jpg;;;;advanced_is_new=No,contenance=,end_date_in_stock=31/07/2024 02:00,gamme=Juice Heroes,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;31/07/2024 02:00;;;;Juice Heroes;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6464;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-59;Default Category/DIY/Concentrés/MALAISIE/Chill Pill=-21;Default Category/DIY/Concentrés/MALAISIE=-24;Default Category/DIY=1132;Default Category/DIY/Boosters=-16;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides=-27;Default Category/Marques/Aspire=100";4,12,11,3,15,14,207;base;Concentré S.O.S. – Bubble Tea 10ml - Chill Pill;;<p><span>Lorsque les choses se gâtent, prenez une courte pause avec ces </span><strong>bonbons acidulés </strong><span>à la</span><strong> pomme, citron et citron vert</strong><span> rafraîchissants et votre vie ne sera plus jamais la même!</span></p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;concentre-s-o-s-bubble-tea-10ml-chill-pill-ref6464;;;;/_/i/_i_m_img_p_1_7_9_3_2_17932.jpg;;/_/i/_i_m_img_p_1_7_9_3_2_17932.jpg;;/_/i/_i_m_img_p_1_7_9_3_2_17932.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_7_9_3_2_17932.jpg;;;;advanced_is_new=No,contenance=,gamme=Juice Heroes,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Juice Heroes;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6467;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Chill Pill;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Boosters;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-60;Default Category/DIY/Concentrés/MALAISIE/Chill Pill=-22;Default Category/DIY/Concentrés/MALAISIE=-25;Default Category/DIY=1131;Default Category/DIY/Boosters=-17;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides=-28;Default Category/Marques/Aspire=101";4,12,11,3,15,14,207;base;Concentré XXX Nirvana – Wild Berg 10ml - Chill Pill;;<p><span>Nous savons que c’est le </span><em>XXX Nirvana</em><span> en vous qui entre en jeu avec une palette de saveurs inoubliables et délicieuses de </span><strong>bonbon</strong><span> aux </span><strong>agrumes</strong><span>, </span><strong>jus d'abricot et de pêche juteuse</strong><span> et leur pointe de </span><strong>groseille</strong><span> et de </span><strong>cassis</strong><span> !</span></p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;concentre-xxx-nirvana-wild-berg-10ml-chill-pill-ref6467;;;;/_/i/_i_m_img_p_1_7_9_3_5_17935.jpg;;/_/i/_i_m_img_p_1_7_9_3_5_17935.jpg;;/_/i/_i_m_img_p_1_7_9_3_5_17935.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_7_9_3_5_17935.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6506;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-61;Default Category/DIY/Concentrés/USA/Bubble Island=-1;Default Category/DIY/Concentrés/USA=-9;Default Category/DIY=1130;Default Category/Marques/Aspire=102";4,43,7,3,207;base;Fresh N Red Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>fraises </strong>et de <strong>framboises bien mûres </strong>le tout sublimé par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;fresh-n-red-concentre-10ml-bubble-island-ref6506;;;;/_/i/_i_m_img_p_1_8_0_3_8_18038.jpg;;/_/i/_i_m_img_p_1_8_0_3_8_18038.jpg;;/_/i/_i_m_img_p_1_8_0_3_8_18038.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_3_8_18038.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6507;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-62;Default Category/DIY/Concentrés/USA/Bubble Island=-2;Default Category/DIY/Concentrés/USA=-10;Default Category/DIY=1129;Default Category/Marques/Aspire=103";4,43,7,3,207;base;Lemonade Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>limonade au citron </strong>sublimée par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;lemonade-concentre-10ml-bubble-island-ref6507;;;;/_/i/_i_m_img_p_1_8_0_3_9_18039.jpg;;/_/i/_i_m_img_p_1_8_0_3_9_18039.jpg;;/_/i/_i_m_img_p_1_8_0_3_9_18039.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_3_9_18039.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6508;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-63;Default Category/DIY/Concentrés/USA/Bubble Island=-3;Default Category/DIY/Concentrés/USA=-11;Default Category/DIY=1128;Default Category/Marques/Aspire=104";4,43,7,3,207;base;Mango Banana Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>mangues</strong> et de <strong>bananes bien mûres </strong>le tout sublimé par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;mango-banana-concentre-10ml-bubble-island-ref6508;;;;/_/i/_i_m_img_p_1_8_0_4_0_18040.jpg;;/_/i/_i_m_img_p_1_8_0_4_0_18040.jpg;;/_/i/_i_m_img_p_1_8_0_4_0_18040.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_0_18040.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6509;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-64;Default Category/DIY/Concentrés/USA/Bubble Island=-4;Default Category/DIY/Concentrés/USA=-12;Default Category/DIY=1127;Default Category/Marques/Aspire=105";4,43,7,3,207;base;Mango Lime Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>mangues</strong> bien sucrées<strong> </strong>et de <strong>citrons</strong>,<strong> </strong>le tout, sublimé par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;mango-lime-concentre-10ml-bubble-island-ref6509;;;;/_/i/_i_m_img_p_1_8_0_4_1_18041.jpg;;/_/i/_i_m_img_p_1_8_0_4_1_18041.jpg;;/_/i/_i_m_img_p_1_8_0_4_1_18041.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_1_18041.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6510;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-65;Default Category/DIY/Concentrés/USA/Bubble Island=-5;Default Category/DIY/Concentrés/USA=-13;Default Category/DIY=1126;Default Category/Marques/Aspire=106";4,43,7,3,207;base;Melon N Straw Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>melons </strong>et de <strong>fraises bien mûres </strong>le tout sublimé par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;melon-n-straw-concentre-10ml-bubble-island-ref6510;;;;/_/i/_i_m_img_p_1_8_0_4_2_18042.jpg;;/_/i/_i_m_img_p_1_8_0_4_2_18042.jpg;;/_/i/_i_m_img_p_1_8_0_4_2_18042.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_2_18042.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6511;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Bubble Island;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-66;Default Category/DIY/Concentrés/USA/Bubble Island=-6;Default Category/DIY/Concentrés/USA=-14;Default Category/DIY=1125;Default Category/Marques/Aspire=107";4,43,7,3,207;base;Peach N Lychee Concentré 10ML - Bubble Island;;<p>Une saveur intense de <strong>pêches</strong> sucrées et de <strong>litchis </strong>le tout sublimé par une pointe de <strong>fraîcheur</strong>.</p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;peach-n-lychee-concentre-10ml-bubble-island-ref6511;;;;/_/i/_i_m_img_p_1_8_0_4_3_18043.jpg;;/_/i/_i_m_img_p_1_8_0_4_3_18043.jpg;;/_/i/_i_m_img_p_1_8_0_4_3_18043.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_3_18043.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6513;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Smores Addict;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Smores Addict;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-67;Default Category/DIY/Concentrés/USA/Smores Addict=-1;Default Category/DIY/Concentrés/USA=-15;Default Category/DIY=1124;Default Category/Marques/Aspire=108";4,44,7,3,207;base;Chewy Coconut Cookies and White Chocolate Smore Concentré 10ML - Smores Addict;;<p><span>Un sandwich de <strong>gâteaux</strong> <strong>moelleux</strong> à la <strong>noix de coco</strong> fourré de <strong>marshmallows</strong> <strong>grillés</strong> accompagnés de <strong>chocolat blanc fondu</strong>. Une version revisitée du smore original que vous allez sans aucun doute adorer pour ses notes délicieusement sucrées.</span></p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;chewy-coconut-cookies-and-white-chocolate-smore-concentre-10ml-smores-addict-ref6513;;;;/_/i/_i_m_img_p_1_8_0_4_5_18045.jpg;;/_/i/_i_m_img_p_1_8_0_4_5_18045.jpg;;/_/i/_i_m_img_p_1_8_0_4_5_18045.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_5_18045.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6514;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Smores Addict;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/Smores Addict;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-68;Default Category/DIY/Concentrés/USA/Smores Addict=-2;Default Category/DIY/Concentrés/USA=-16;Default Category/DIY=1123;Default Category/Marques/Aspire=109";4,44,7,3,207;base;Classic Chocolate Chip and Graham Crackers Concentré 10ML - Smores Addict;;<p><span>Des <strong>graham crackers</strong> avec des <strong>mashmallows</strong> grillés et un morceau de <strong>chocolat noir fondu</strong>. Traditionnellement préparé au dessus d’un feu fourni, le smore classique est un habitué des soirées camping et vous transportera dans les souvenirs de votre enfance.</span></p>;1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;classic-chocolate-chip-and-graham-crackers-concentre-10ml-smores-addict-ref6514;;;;/_/i/_i_m_img_p_1_8_0_4_6_18046.jpg;;/_/i/_i_m_img_p_1_8_0_4_6_18046.jpg;;/_/i/_i_m_img_p_1_8_0_4_6_18046.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_6_18046.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6515;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/La Lecheria;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/USA/La Lecheria;Default Category/DIY/Concentrés/USA;Default Category/DIY;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-69;Default Category/DIY/Concentrés/USA/La Lecheria=-1;Default Category/DIY/Concentrés/USA=-17;Default Category/DIY=1122;Default Category/Marques/Aspire=110";4,45,7,3,207;base;Flan de Leche Concentré 10ML - La Lecheria;;"<div class=""contenu_editeur"">
<div>La version <strong>dulce</strong> de <strong>leche</strong> du <strong>flan</strong> <strong>traditionnel espagnol</strong> très populaire dans les pays hispanophones ! Du <strong>lait concentré</strong> et des <strong>oeufs</strong> aromatisés avec un <strong>gousse de vanille</strong>. Une recette simple mais terriblement addictive !</div>
</div>";1.000000;1;Taxable Goods;Catalog, Search;2.500000;;;;flan-de-leche-concentre-10ml-la-lecheria-ref6515;;;;/_/i/_i_m_img_p_1_8_0_4_7_18047.jpg;;/_/i/_i_m_img_p_1_8_0_4_7_18047.jpg;;/_/i/_i_m_img_p_1_8_0_4_7_18047.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_0_4_7_18047.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
#REF6596;Liquides;simple;"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Horny Flava;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés;Default Category/DIY/Concentrés/MALAISIE/Horny Flava;Default Category/DIY/Concentrés/MALAISIE;Default Category/DIY;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides;Default Category/Marques/Aspire";"Default Category/DIY/Concentrés=-70;Default Category/DIY/Concentrés/MALAISIE/Horny Flava=-1;Default Category/DIY/Concentrés/MALAISIE=-26;Default Category/DIY=1121;Default Category/DIY/Concentrés/FRANCE/Arômes et Liquides=-29;Default Category/Marques/Aspire=111";4,46,11,3,14,207;base;Horny Pineapple Concentré 30ML - Horny Flava;;"<p style=""""><span>Une saveur fruité d'</span><strong>ananas</strong><span> délicieusement <strong>fraîche</strong> qui saura vous envoûter à coup sûr ! </span></p>
<div id=""short_description_content"" class=""rte align_justify"" style="""">
<p>Nouvelle Formule </p>
<p>30ML = 200ML FULL VG </p>
<p>300ML en 50/50</p>
</div>";1.000000;1;Taxable Goods;Catalog, Search;5.900000;;;;horny-pineapple-concentre-30ml-horny-flava-ref6596;;;;/_/i/_i_m_img_p_1_8_1_7_8_18178.jpg;;/_/i/_i_m_img_p_1_8_1_7_8_18178.jpg;;/_/i/_i_m_img_p_1_8_1_7_8_18178.jpg;;;;08/04/2024 12:16;09/05/2024 11:42;Block after Info Column;;;;;;;;;;;Use config;;1000;0.0000;0;0;0;1;1.0000;1;10000.0000;1;1;1.0000;1;1;1;1;0.0000;1;0;0;0;;;;;;;/_/i/_i_m_img_p_1_8_1_7_8_18178.jpg;;;;advanced_is_new=No,contenance=,gamme=Minimal,marque=Aspire,pays=France,saveur=;;;;No;;;;;;;;;;;;;;;;Minimal;;;;;;;;Aspire;;;France;;;;;;;;;;;;;;;;;;;;;;;;;
